11419199,JB400195,08/19/2018 11:00:00 AM,002XX S CANAL ST,0820,THEFT,$500 AND UNDER,OTHER RAILROAD PROP / TRAIN DEPOT,False,False,121.0,1.0,2.0,28.0,06,1173177.0,1899236.0,2018.0,08/26/2018 04:00:33 PM,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
8073760,HT305697,05/20/2011 06:00:00 PM,063XX S NORMAL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,722.0,7.0,20.0,68.0,08B,1174041.0,1862710.0,2011.0,02/10/2018 03:50:01 PM,41.778681262,-87.637499499,"(41.778681262, -87.637499499)"
2907879,HJ583506,08/24/2003 10:40:00 AM,017XX W HOWARD ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2422.0,24.0,49.0,1.0,06,1163126.0,1950347.0,2003.0,02/28/2018 03:56:25 PM,42.019399237,-87.675049485,"(42.019399237, -87.675049485)"
8844494,HV517893,10/14/2012 11:10:00 AM,033XX W WASHINGTON BLVD,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1123.0,11.0,28.0,27.0,06,1154093.0,1900484.0,2012.0,02/10/2018 03:50:01 PM,41.882757573,-87.709625318,"(41.882757573, -87.709625318)"
11716720,JC299223,06/09/2019 05:05:00 PM,034XX N BROADWAY,0560,ASSAULT,SIMPLE,STREET,False,False,1925.0,19.0,46.0,6.0,08A,1171275.0,1923312.0,2019.0,06/30/2019 03:41:21 PM,41.945038795,-87.645860783,"(41.945038795, -87.645860783)"
11541388,JB558295,12/07/2018 11:30:00 PM,075XX N BELL AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,2411.0,24.0,49.0,2.0,07,1160012.0,1950062.0,2018.0,12/26/2018 04:12:48 PM,42.018682337,-87.686516569,"(42.018682337, -87.686516569)"
4433335,HL728157,11/10/2005 09:00:00 PM,002XX N KILDARE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1114.0,11.0,28.0,26.0,14,1147694.0,1900747.0,2005.0,02/10/2018 03:50:01 PM,41.883604489,-87.7331161,"(41.883604489, -87.7331161)"
4073858,HK689602,10/15/2004 11:50:00 PM,077XX S ESSEX AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,421.0,4.0,7.0,43.0,07,1194203.0,1854162.0,2004.0,02/28/2018 03:56:25 PM,41.754753465,-87.563865692,"(41.754753465, -87.563865692)"
9095675,HW239865,04/19/2013 06:30:00 PM,055XX S DR MARTIN LUTHER KING JR DR,0890,THEFT,FROM BUILDING,PARK PROPERTY,False,False,233.0,2.0,20.0,40.0,06,1179873.0,1868199.0,2013.0,02/10/2018 03:50:01 PM,41.793612114,-87.615951236,"(41.793612114, -87.615951236)"
5699711,HN502982,08/01/2007 06:07:21 PM,005XX S PULASKI RD,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,1132.0,11.0,24.0,26.0,08B,1149812.0,1897228.0,2007.0,02/28/2018 03:56:25 PM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
